symbol,date,open,high,low,close,volume,asset,source,provenance
ETHUSD,2022-02-04,2695.21,2995.0,2671.4,2994.99,664002.9328,crypto,binance,ohlc
ETHUSD,2022-02-05,2994.99,3060.47,2958.01,3012.65,356803.3071,crypto,binance,ohlc
ETHUSD,2022-02-06,3012.64,3074.56,2950.21,3054.99,249394.5966,crypto,binance,ohlc
ETHUSD,2022-02-07,3055.0,3186.0,2991.8,3139.77,455070.2529,crypto,binance,ohlc
ETHUSD,2022-02-08,3139.77,3232.87,3025.21,3116.69,514773.5837,crypto,binance,ohlc
ETHUSD,2022-02-09,3116.69,3269.7,3055.0,3243.94,370267.8913,crypto,binance,ohlc
ETHUSD,2022-02-10,3243.6,3283.66,3056.74,3072.49,578212.8383,crypto,binance,ohlc
ETHUSD,2022-02-11,3072.36,3138.62,2879.0,2927.54,462025.8751,crypto,binance,ohlc
ETHUSD,2022-02-12,2927.54,2985.98,2858.3,2918.88,336250.3131,crypto,binance,ohlc
ETHUSD,2022-02-13,2918.58,2954.4,2836.7,2871.13,242751.3547,crypto,binance,ohlc
ETHUSD,2022-02-14,2871.14,2964.97,2829.01,2929.75,381778.238,crypto,binance,ohlc
ETHUSD,2022-02-15,2929.75,3196.19,2912.06,3183.52,448971.754,crypto,binance,ohlc
ETHUSD,2022-02-16,3183.53,3186.77,3044.03,3122.3,319997.6244,crypto,binance,ohlc
ETHUSD,2022-02-17,3122.31,3160.0,2851.55,2891.87,488693.2624,crypto,binance,ohlc
ETHUSD,2022-02-18,2891.88,2943.97,2750.0,2779.48,502977.4069,crypto,binance,ohlc
ETHUSD,2022-02-19,2779.3,2830.96,2694.45,2763.63,293838.0025,crypto,binance,ohlc
ETHUSD,2022-02-20,2763.63,2764.64,2576.0,2621.99,386384.904,crypto,binance,ohlc
ETHUSD,2022-02-21,2621.99,2759.51,2558.0,2568.02,761838.9858,crypto,binance,ohlc
ETHUSD,2022-02-22,2568.03,2665.74,2500.0,2636.29,692639.4942,crypto,binance,ohlc
ETHUSD,2022-02-23,2636.28,2753.55,2575.83,2579.71,504470.1412,crypto,binance,ohlc
ETHUSD,2022-02-24,2579.7,2740.0,2300.0,2596.2,1395732.7753,crypto,binance,ohlc
ETHUSD,2022-02-25,2596.26,2834.97,2571.72,2768.49,679394.1762,crypto,binance,ohlc
ETHUSD,2022-02-26,2768.05,2878.0,2727.5,2779.47,418485.2529,crypto,binance,ohlc
ETHUSD,2022-02-27,2779.47,2836.33,2557.98,2616.79,650198.7785,crypto,binance,ohlc
ETHUSD,2022-02-28,2616.79,2951.6,2568.62,2920.95,733794.4488,crypto,binance,ohlc
ETHUSD,2022-03-01,2920.83,3037.94,2854.09,2976.33,673901.6976,crypto,binance,ohlc
ETHUSD,2022-03-02,2976.33,3043.91,2914.21,2947.3,614623.7461,crypto,binance,ohlc
ETHUSD,2022-03-03,2947.31,2970.97,2785.0,2833.99,446192.2353,crypto,binance,ohlc
ETHUSD,2022-03-04,2834.0,2836.17,2573.0,2622.1,556178.7588,crypto,binance,ohlc
ETHUSD,2022-03-05,2622.11,2685.12,2589.38,2665.15,268730.3036,crypto,binance,ohlc
ETHUSD,2022-03-06,2665.16,2676.29,2535.0,2551.29,336487.9099,crypto,binance,ohlc
ETHUSD,2022-03-07,2551.3,2649.0,2445.0,2491.12,620171.6787,crypto,binance,ohlc
ETHUSD,2022-03-08,2491.12,2624.0,2480.15,2575.97,561659.7421,crypto,binance,ohlc
ETHUSD,2022-03-09,2575.98,2775.85,2567.7,2726.98,562771.7403,crypto,binance,ohlc
ETHUSD,2022-03-10,2726.98,2733.25,2550.27,2606.7,559029.9377,crypto,binance,ohlc
ETHUSD,2022-03-11,2606.69,2676.78,2522.57,2556.86,494583.6568,crypto,binance,ohlc
ETHUSD,2022-03-12,2556.86,2616.79,2553.39,2568.8,219236.5711,crypto,binance,ohlc
ETHUSD,2022-03-13,2568.8,2603.32,2493.0,2515.65,316942.1601,crypto,binance,ohlc
ETHUSD,2022-03-14,2515.66,2609.6,2498.67,2589.41,386630.1912,crypto,binance,ohlc
ETHUSD,2022-03-15,2589.42,2669.0,2507.0,2617.73,461202.3014,crypto,binance,ohlc
ETHUSD,2022-03-16,2617.74,2788.0,2603.38,2773.81,666224.7217,crypto,binance,ohlc
ETHUSD,2022-03-17,2773.8,2836.0,2746.42,2811.92,379312.541,crypto,binance,ohlc
ETHUSD,2022-03-18,2811.91,2984.0,2765.59,2938.92,556535.7966,crypto,binance,ohlc
ETHUSD,2022-03-19,2938.84,2987.7,2890.86,2950.84,325971.5398,crypto,binance,ohlc
ETHUSD,2022-03-20,2950.85,2964.17,2817.21,2861.38,377608.8214,crypto,binance,ohlc
ETHUSD,2022-03-21,2861.39,2960.57,2829.81,2890.03,450223.9073,crypto,binance,ohlc
ETHUSD,2022-03-22,2890.03,3052.85,2886.43,2969.64,564868.9839,crypto,binance,ohlc
ETHUSD,2022-03-23,2969.64,3045.2,2920.65,3036.0,453962.7298,crypto,binance,ohlc
ETHUSD,2022-03-24,3035.99,3129.11,2999.11,3110.76,577171.5239,crypto,binance,ohlc
ETHUSD,2022-03-25,3110.75,3193.28,3076.0,3102.14,489099.5572,crypto,binance,ohlc
ETHUSD,2022-03-26,3102.13,3153.2,3084.9,3145.0,207134.847,crypto,binance,ohlc
ETHUSD,2022-03-27,3145.01,3299.37,3126.02,3295.65,335467.4145,crypto,binance,ohlc
ETHUSD,2022-03-28,3295.65,3431.15,3275.01,3332.92,527237.1133,crypto,binance,ohlc
ETHUSD,2022-03-29,3332.91,3481.87,3329.68,3400.51,465899.8226,crypto,binance,ohlc
ETHUSD,2022-03-30,3400.51,3446.9,3331.84,3385.79,356082.5231,crypto,binance,ohlc
ETHUSD,2022-03-31,3385.8,3444.83,3261.35,3281.51,455091.2395,crypto,binance,ohlc
ETHUSD,2022-04-01,3281.51,3481.29,3210.68,3455.21,532169.2392,crypto,binance,ohlc
ETHUSD,2022-04-02,3455.2,3532.2,3433.14,3443.77,499893.29,crypto,binance,ohlc
